Date;Time;Williams;;;Money Flow Oscillator;
03/02/2020;20:00:00;-37;6199616122841;;0;176
03/02/2020;21:00:00;-4;7808764940239;;0;197
03/02/2020;22:00:00;-8;36653386454183;;0;195
03/02/2020;23:00:00;-8;7893864013267;;0;208
04/02/2020;00:00:00;-8;29187396351576;;0;213
04/02/2020;01:00:00;-5;50660792951542;;0;228
04/02/2020;02:00:00;-6;2409638554217;;0;24
04/02/2020;03:00:00;-8;3212851405623;;0;249
04/02/2020;04:00:00;-6;61290322580645;;0;256
04/02/2020;05:00:00;-2;44274809160305;;0;272
04/02/2020;06:00:00;-9;61832061068702;;0;26
04/02/2020;07:00:00;-5;19083969465649;;0;228
04/02/2020;08:00:00;-0;540540540540541;;0;93
04/02/2020;09:00:00;-1;40845070422535;;0;201
04/02/2020;10:00:00;-6;1173020527859;;0;142
04/02/2020;11:00:00;-6;54205607476636;;0;226
04/02/2020;12:00:00;-2;75229357798165;;0;315
04/02/2020;13:00:00;-2;27963525835866;;0;338
04/02/2020;14:00:00;-1;4947526236882;;0;344
04/02/2020;15:00:00;-2;84167794316644;;0;394
04/02/2020;16:00:00;-10;917431192661;;0;364
04/02/2020;17:00:00;-4;81927710843374;;0;339
04/02/2020;19:00:00;-19;6513470681458;;0;334
04/02/2020;20:00:00;-25;8169934640523;;0;313
04/02/2020;21:00:00;-13;3986928104575;;0;301
04/02/2020;22:00:00;-24;5378151260504;;0;302
04/02/2020;23:00:00;-22;3198594024605;;0;293
05/02/2020;00:00:00;-17;2231985940246;;0;302
05/02/2020;01:00:00;-35;42735042735;;0;28
05/02/2020;02:00:00;-38;4839650145773;;0;27
05/02/2020;03:00:00;-61;7021276595745;;0;271
05/02/2020;04:00:00;-17;6201372997712;;0;309
05/02/2020;05:00:00;-4;8780487804878;;0;323
05/02/2020;06:00:00;-14;808362369338;;0;316
05/02/2020;07:00:00;-24;5644599303136;;0;377
05/02/2020;08:00:00;-21;2543554006969;;0;339
05/02/2020;09:00:00;-2;7972270363951;;0;281
05/02/2020;10:00:00;-45;7538994800693;;0;66
05/02/2020;11:00:00;-78;6206896551724;;-0;76
05/02/2020;12:00:00;-68;6206896551724;;-0;152
05/02/2020;13:00:00;-74;4827586206897;;-0;126
05/02/2020;14:00:00;-74;1379310344828;;-0;168
05/02/2020;15:00:00;-54;3103448275862;;-0;131
05/02/2020;16:00:00;-60;-0;;79;
05/02/2020;17:00:00;-51;3793103448276;;-0;75
05/02/2020;19:00:00;-56;2068965517241;;-0;76
05/02/2020;20:00:00;-52;2413793103448;;-0;75
05/02/2020;21:00:00;-36;7241379310345;;-0;61
05/02/2020;22:00:00;-25;-0;;53;
05/02/2020;23:00:00;-27;2413793103448;;-0;5
06/02/2020;00:00:00;-9;50704225352113;;-0;47
06/02/2020;01:00:00;-4;1459854014599;;-0;8
06/02/2020;02:00:00;-15;3846153846154;;-0;114
06/02/2020;03:00:00;-9;52380952380952;;-0;131
06/02/2020;04:00:00;-21;4285714285714;;-0;123
06/02/2020;05:00:00;-37;4736842105263;;-0;135
06/02/2020;06:00:00;-55;9036144578313;;-0;158
06/02/2020;07:00:00;-28;8359788359788;;-0;84
06/02/2020;08:00:00;-51;6034985422741;;0;81
06/02/2020;09:00:00;-61;5160349854227;;0;124
06/02/2020;10:00:00;-47;5826972010178;;-0;106
06/02/2020;11:00:00;-43;2569974554707;;0;41
06/02/2020;12:00:00;-35;8778625954198;;0;89
06/02/2020;13:00:00;-11;4503816793893;;0;65
06/02/2020;14:00:00;-18;5750636132316;;0;75
06/02/2020;15:00:00;-29;76335877863;;0;58
06/02/2020;16:00:00;-3;20855614973262;;0;62
06/02/2020;17:00:00;0;0;;54;
06/02/2020;19:00:00;-3;91705069124424;;0;54
06/02/2020;20:00:00;-28;5714285714286;;0;35
06/02/2020;21:00:00;-32;276497695853;;0;17
06/02/2020;22:00:00;-30;4147465437788;;0;1
06/02/2020;23:00:00;-24;4239631336406;;0;7
07/02/2020;00:00:00;-29;7235023041475;;0;12
07/02/2020;01:00:00;-42;8571428571429;;0;6
07/02/2020;02:00:00;-23;5042735042735;;0;34
07/02/2020;03:00:00;-57;5916230366492;;0;45
07/02/2020;04:00:00;-56;3157894736842;;0;3
07/02/2020;05:00:00;-94;8598130841121;;0;18
07/02/2020;06:00:00;-99;2779783393502;;0;13
07/02/2020;07:00:00;-66;4473684210526;;0;164
07/02/2020;08:00:00;-56;9078947368421;;0;113
07/02/2020;09:00:00;-76;6666666666667;;0;4
07/02/2020;10:00:00;-82;754716981132;;-0;136
07/02/2020;11:00:00;-45;9119496855346;;-0;97
07/02/2020;12:00:00;-15;4088050314465;;-0;4
07/02/2020;13:00:00;-14;4654088050314;;0;23
07/02/2020;14:00:00;-62;8930817610063;;-0;59
07/02/2020;15:00:00;-60;6918238993711;;-0;17
07/02/2020;16:00:00;-67;6100628930818;;-0;121
07/02/2020;17:00:00;-80;2547770700637;;-0;113
09/02/2020;15:00:00;-80;2547770700637;;-0;119
09/02/2020;19:00:00;-80;4143126177024;;-0;133
09/02/2020;20:00:00;-68;7382297551789;;-0;134
09/02/2020;21:00:00;-43;3145009416196;;-0;106
09/02/2020;22:00:00;-25;9887005649718;;-0;1
09/02/2020;23:00:00;-35;5932203389831;;-0;101
10/02/2020;00:00:00;-41;4312617702448;;-0;97
10/02/2020;01:00:00;-30;8851224105461;;-0;91
10/02/2020;02:00:00;-26;869565217391;;-0;7
10/02/2020;03:00:00;-31;3645621181263;;-0;68
10/02/2020;04:00:00;-37;7574370709382;;-0;96
10/02/2020;05:00:00;-32;9519450800915;;-0;104
10/02/2020;06:00:00;-18;3066361556064;;-0;32
10/02/2020;07:00:00;-16;183066361556;;-0;71
10/02/2020;08:00:00;-26;7734553775744;;-0;184
10/02/2020;09:00:00;-47;6047904191617;;-0;258
10/02/2020;10:00:00;-0;884955752212389;;-0;117
10/02/2020;11:00:00;-20;1995012468828;;0;213
10/02/2020;12:00:00;-8;21596244131455;;0;218
10/02/2020;13:00:00;-18;5446009389671;;0;198
10/02/2020;14:00:00;-12;6760563380282;;0;201
10/02/2020;15:00:00;-1;30434782608696;;0;251
10/02/2020;16:00:00;-0;510204081632653;;0;344
10/02/2020;17:00:00;-3;60065466448445;;0;343
10/02/2020;19:00:00;-3;92798690671031;;0;328
10/02/2020;20:00:00;-4;63096960926194;;0;337
10/02/2020;21:00:00;-1;3225806451613;;0;357
10/02/2020;22:00:00;-5;99022004889976;;0;371
10/02/2020;23:00:00;-5;62347188264059;;0;363
11/02/2020;00:00:00;-5;74572127139364;;0;368
11/02/2020;01:00:00;-5;74506283662478;;0;404
11/02/2020;02:00:00;-10;2713178294574;;0;407
11/02/2020;03:00:00;-17;9487179487179;;0;393
11/02/2020;04:00:00;-20;2928870292887;;0;378
11/02/2020;05:00:00;-20;8067940552017;;0;374
11/02/2020;06:00:00;-16;304347826087;;0;41
11/02/2020;07:00:00;-41;5730337078652;;0;448
11/02/2020;08:00:00;-19;8501872659176;;0;327
11/02/2020;09:00:00;-10;8949416342412;;0;332
11/02/2020;10:00:00;-58;4269662921348;;0;229
11/02/2020;11:00:00;-15;547703180212;;0;279
11/02/2020;12:00:00;-70;3180212014134;;0;213
11/02/2020;13:00:00;-42;4028268551237;;0;64
11/02/2020;14:00:00;-79;1519434628975;;0;44
11/02/2020;15:00:00;-87;1345029239766;;-0;54
11/02/2020;16:00:00;-77;3672055427252;;-0;126
11/02/2020;17:00:00;-70;9006928406467;;-0;139
11/02/2020;19:00:00;-63;2794457274827;;-0;147
11/02/2020;20:00:00;-69;531177829099;;-0;146
11/02/2020;21:00:00;-66;2817551963048;;-0;143
11/02/2020;22:00:00;-65;8198614318707;;-0;143
11/02/2020;23:00:00;-54;5034642032333;;-0;139
12/02/2020;00:00:00;-48;2678983833718;;-0;127
12/02/2020;01:00:00;-42;7251732101617;;-0;12
12/02/2020;02:00:00;-43;559718969555;;-0;111
12/02/2020;03:00:00;-36;6391184573003;;-0;122
12/02/2020;04:00:00;-18;1818181818182;;-0;112
12/02/2020;05:00:00;-15;3153153153153;;-0;111
12/02/2020;06:00:00;-10;2102102102102;;-0;117
12/02/2020;07:00:00;-10;5263157894737;;-0;9
12/02/2020;08:00:00;-25;1028806584362;;-0;217
12/02/2020;09:00:00;-14;40329218107;;-0;242
12/02/2020;10:00:00;-28;6666666666667;;-0;108
12/02/2020;11:00:00;-44;6428571428571;;-0;142
12/02/2020;12:00:00;-12;3287671232877;;0;39
12/02/2020;13:00:00;-7;74647887323944;;0;203
12/02/2020;14:00:00;-16;6037735849057;;0;189
12/02/2020;15:00:00;-19;2452830188679;;0;171
12/02/2020;16:00:00;-5;69395017793594;;0;174
12/02/2020;17:00:00;-6;3758389261745;;0;186
12/02/2020;19:00:00;-74;6376811594203;;0;159
12/02/2020;20:00:00;-65;2173913043478;;0;138
12/02/2020;21:00:00;-54;3478260869565;;0;139
12/02/2020;22:00:00;-51;4492753623188;;0;133
12/02/2020;23:00:00;-59;4202898550725;;0;13
13/02/2020;00:00:00;-75;3623188405797;;0;127
13/02/2020;01:00:00;-64;1304347826087;;0;117
13/02/2020;02:00:00;-77;37037037037;;0;113
13/02/2020;03:00:00;-93;7037037037037;;0;104
13/02/2020;04:00:00;-88;8888888888889;;0;96
13/02/2020;05:00:00;-90;7894736842105;;0;83
13/02/2020;06:00:00;-74;5726495726496;;0;5
13/02/2020;07:00:00;-66;6666666666667;;0;9
13/02/2020;08:00:00;-69;7826086956522;;0;56
13/02/2020;09:00:00;-42;4501424501425;;0;9
13/02/2020;10:00:00;-31;6239316239316;;0;25
13/02/2020;11:00:00;-1;77664974619289;;0;82
13/02/2020;12:00:00;-12;7882599580713;;0;184
13/02/2020;13:00:00;-22;37422037422;;0;178
13/02/2020;14:00:00;-3;40909090909091;;0;163
13/02/2020;15:00:00;-7;86516853932584;;0;205
13/02/2020;16:00:00;-29;9625468164794;;0;136
13/02/2020;17:00:00;-14;6067415730337;;0;128
13/02/2020;19:00:00;-26;2172284644195;;0;127
13/02/2020;20:00:00;-20;374531835206;;0;123
13/02/2020;21:00:00;-9;52380952380952;;0;137
13/02/2020;22:00:00;-0;413223140495868;;0;145
13/02/2020;23:00:00;-10;4166666666667;;0;16
14/02/2020;00:00:00;-11;25;;0;165
14/02/2020;01:00:00;-16;9047619047619;;0;167
14/02/2020;02:00:00;-32;6848249027237;;0;181
14/02/2020;03:00:00;-28;155642023346;;0;213
14/02/2020;04:00:00;-40;8560311284047;;0;203
14/02/2020;05:00:00;-37;7431906614786;;0;201
14/02/2020;06:00:00;-28;7937743190661;;0;193
14/02/2020;07:00:00;-34;468085106383;;0;173
14/02/2020;08:00:00;-20;4255319148936;;0;154
14/02/2020;09:00:00;-61;8025751072961;;-0;2
14/02/2020;10:00:00;-85;9649122807018;;-0;8
14/02/2020;11:00:00;-34;909090909091;;-0;111
14/02/2020;12:00:00;-53;30303030303;;-0;102
14/02/2020;13:00:00;-82;8193832599119;;-0;1
14/02/2020;14:00:00;-89;8678414096916;;-0;126
14/02/2020;15:00:00;-58;9430894308943;;-0;105
14/02/2020;16:00:00;-32;520325203252;;-0;61
14/02/2020;17:00:00;-31;3008130081301;;-0;53
15/02/2020;16:00:00;-31;3008130081301;;-0;63
16/02/2020;19:00:00;-6;19195046439629;;-0;63
16/02/2020;20:00:00;-16;990712074303;;-0;51
16/02/2020;21:00:00;-5;7042253521127;;-0;46
16/02/2020;22:00:00;-5;63380281690141;;-0;37
16/02/2020;23:00:00;-4;50704225352113;;-0;43
17/02/2020;00:00:00;-6;76056338028169;;-0;4
17/02/2020;01:00:00;-2;72479564032698;;-0;28
17/02/2020;02:00:00;-12;3115577889447;;-0;29
17/02/2020;03:00:00;-13;3165829145729;;-0;35
17/02/2020;04:00:00;-16;804020100502;;-0;44
17/02/2020;05:00:00;-15;1428571428571;;-0;23
17/02/2020;06:00:00;-24;1803278688525;;0;29
17/02/2020;07:00:00;-23;5807860262009;;0;66
17/02/2020;08:00:00;-36;150234741784;;-0;12
17/02/2020;09:00:00;-83;3333333333333;;0;119
17/02/2020;10:00:00;-75;3623188405797;;0;202
17/02/2020;11:00:00;-71;875;;0;246
17/02/2020;12:00:00;-64;84375;;0;229
17/02/2020;13:00:00;-65;625;;0;15
17/02/2020;19:00:00;-78;2407407407407;;-0;46
17/02/2020;20:00:00;-89;8148148148148;;-0;146
17/02/2020;21:00:00;-91;4841849148418;;-0;226
17/02/2020;22:00:00;-95;7081545064378;;-0;268
17/02/2020;23:00:00;-92;2566371681416;;-0;288
18/02/2020;00:00:00;-87;6106194690265;;-0;282
18/02/2020;01:00:00;-89;4144144144144;;-0;275
18/02/2020;02:00:00;-97;2911963882619;;-0;29
18/02/2020;03:00:00;-97;4074074074074;;-0;393
18/02/2020;04:00:00;-87;2222222222222;;-0;331
18/02/2020;05:00:00;-90;5555555555556;;-0;356
18/02/2020;06:00:00;-76;2962962962963;;-0;29
18/02/2020;07:00:00;-83;3333333333333;;-0;272
18/02/2020;08:00:00;-59;4366197183099;;-0;237
18/02/2020;09:00:00;-32;2463768115942;;-0;15
18/02/2020;10:00:00;-0;564971751412429;;0;62
18/02/2020;11:00:00;-9;6;;0;123
18/02/2020;12:00:00;-49;6;;0;58
18/02/2020;13:00:00;-17;6;;0;4
18/02/2020;14:00:00;-14;4356955380577;;0;95
18/02/2020;15:00:00;-2;41758241758242;;0;15
18/02/2020;16:00:00;-15;3846153846154;;0;182
18/02/2020;17:00:00;-11;9246861924686;;0;192
18/02/2020;19:00:00;-0;578034682080925;;0;211
18/02/2020;20:00:00;-6;546875;;0;222
18/02/2020;21:00:00;-5;37634408602151;;0;212
18/02/2020;22:00:00;-8;31556503198294;;0;218
18/02/2020;23:00:00;-3;36322869955157;;0;222
19/02/2020;00:00:00;-10;6537530266344;;0;254
19/02/2020;01:00:00;-9;79899497487437;;0;26
19/02/2020;02:00:00;-13;5678391959799;;0;27
19/02/2020;03:00:00;-5;27638190954774;;0;264
19/02/2020;04:00:00;-25;5395683453237;;0;25
19/02/2020;05:00:00;-16;1870503597122;;0;249
19/02/2020;06:00:00;-15;8974358974359;;0;235
19/02/2020;07:00:00;-15;837988826816;;0;175
19/02/2020;08:00:00;-2;79329608938547;;0;16
19/02/2020;09:00:00;-7;79220779220779;;0;265
19/02/2020;10:00:00;-8;24372759856631;;0;456
19/02/2020;11:00:00;-3;16901408450704;;0;434
19/02/2020;12:00:00;-5;20231213872832;;0;505
19/02/2020;13:00:00;-7;10382513661202;;0;51
19/02/2020;14:00:00;-9;56284153005464;;0;496
19/02/2020;15:00:00;-7;25388601036269;;0;469
19/02/2020;16:00:00;-21;2435233160622;;0;35
19/02/2020;17:00:00;-15;259067357513;;0;361
19/02/2020;19:00:00;-4;7887323943662;;0;362
19/02/2020;20:00:00;-5;98503740648379;;0;378
19/02/2020;21:00:00;-27;431421446384;;0;364
19/02/2020;22:00:00;-55;4666666666667;;0;329
19/02/2020;23:00:00;-81;1594202898551;;0;302
20/02/2020;00:00:00;-63;4969325153374;;0;287
20/02/2020;01:00:00;-59;8039215686275;;0;314
20/02/2020;02:00:00;-48;392156862745;;0;32
20/02/2020;03:00:00;-30;3921568627451;;0;327
20/02/2020;04:00:00;-59;8039215686275;;0;306
20/02/2020;05:00:00;-48;6928104575163;;0;287
20/02/2020;06:00:00;-54;9019607843137;;0;282
20/02/2020;07:00:00;-75;1633986928105;;0;158
20/02/2020;08:00:00;-65;359477124183;;0;88
20/02/2020;09:00:00;-79;7385620915033;;-0;31
20/02/2020;10:00:00;-62;805369127517;;-0;76
20/02/2020;11:00:00;-73;2758620689655;;-0;13
20/02/2020;12:00:00;-70;704845814978;;-0;332
20/02/2020;13:00:00;-70;8149779735683;;-0;339
20/02/2020;14:00:00;-69;1629955947136;;-0;25
20/02/2020;15:00:00;-53;4140969162996;;-0;212
20/02/2020;16:00:00;-48;4581497797357;;-0;192
20/02/2020;17:00:00;-54;6979865771812;;-0;185
20/02/2020;19:00:00;-73;7955346650999;;-0;188
20/02/2020;20:00:00;-60;9870740305523;;-0;176
20/02/2020;21:00:00;-63;6363636363636;;-0;171
20/02/2020;22:00:00;-67;9425837320574;;-0;192
20/02/2020;23:00:00;-64;7129186602871;;-0;198
21/02/2020;00:00:00;-70;5741626794258;;-0;211
21/02/2020;01:00:00;-77;9904306220096;;-0;212
21/02/2020;02:00:00;-77;3584905660377;;-0;217
21/02/2020;03:00:00;-89;1625615763547;;-0;219
21/02/2020;04:00:00;-66;270783847981;;-0;199
21/02/2020;05:00:00;-75;5344418052257;;-0;19
21/02/2020;06:00:00;-60;950118764846;;-0;182
21/02/2020;07:00:00;-56;5853658536585;;-0;187
21/02/2020;08:00:00;-29;2397660818713;;-0;228
21/02/2020;09:00:00;-33;4459459459459;;0;67
21/02/2020;10:00:00;-76;233918128655;;-0;62
21/02/2020;11:00:00;-74;2481203007519;;-0;229
21/02/2020;12:00:00;-67;4812030075188;;-0;226
21/02/2020;13:00:00;-90;375939849624;;-0;256
21/02/2020;14:00:00;-88;8030888030888;;-0;322
21/02/2020;15:00:00;-83;5263835263835;;-0;314
21/02/2020;16:00:00;-78;8931788931789;;-0;261
21/02/2020;17:00:00;-77;6061776061776;;-0;256
23/02/2020;12:00:00;-77;6061776061776;;-0;248
23/02/2020;19:00:00;-93;5280189423836;;-0;28
23/02/2020;20:00:00;-95;5848179705655;;-0;284
23/02/2020;21:00:00;-94;3454686289698;;-0;278
23/02/2020;22:00:00;-95;3900709219858;;-0;284
23/02/2020;23:00:00;-91;4893617021277;;-0;284
24/02/2020;00:00:00;-85;8149779735683;;-0;288
24/02/2020;01:00:00;-89;3392070484581;;-0;299
24/02/2020;02:00:00;-87;4008810572687;;-0;304
24/02/2020;03:00:00;-96;8968968968969;;-0;318
24/02/2020;04:00:00;-95;3742640874685;;-0;355
24/02/2020;05:00:00;-83;6808051761323;;-0;384
24/02/2020;06:00:00;-93;5650887573965;;-0;317
24/02/2020;07:00:00;-79;9242424242424;;-0;274
24/02/2020;08:00:00;-73;2291666666667;;-0;294
24/02/2020;09:00:00;-79;3710691823899;;-0;31
24/02/2020;10:00:00;-47;7022058823529;;-0;347
24/02/2020;11:00:00;-57;5871819038643;;-0;235
24/02/2020;12:00:00;-73;5181644359465;;-0;312
24/02/2020;13:00:00;-82;6959847036329;;-0;342
24/02/2020;14:00:00;-75;7073170731707;;-0;337
24/02/2020;15:00:00;-50;5952380952381;;-0;245
24/02/2020;16:00:00;-82;6693227091634;;-0;205
24/02/2020;17:00:00;-74;6892655367232;;-0;215
24/02/2020;19:00:00;-47;744680851064;;-0;201
24/02/2020;20:00:00;-32;313829787234;;-0;181
24/02/2020;21:00:00;-19;9468085106383;;-0;17
24/02/2020;22:00:00;-32;1808510638298;;-0;167
24/02/2020;23:00:00;-18;3238636363636;;-0;171
25/02/2020;00:00:00;-14;4886363636364;;-0;159
25/02/2020;01:00:00;-10;4956268221574;;-0;123
25/02/2020;02:00:00;-1;8413597733711;;-0;82
25/02/2020;03:00:00;-4;6162464985994;;-0;85
25/02/2020;04:00:00;-37;3949579831933;;-0;1
25/02/2020;05:00:00;-54;3988269794721;;-0;131
25/02/2020;06:00:00;-68;351906158358;;-0;144
25/02/2020;07:00:00;-54;8387096774194;;-0;27
25/02/2020;08:00:00;-31;524926686217;;-0;71
25/02/2020;09:00:00;-38;6363636363636;;-0;3
25/02/2020;10:00:00;-61;2012987012987;;0;11
25/02/2020;11:00:00;-82;4267782426778;;-0;101
25/02/2020;12:00:00;-67;2566371681416;;-0;236
25/02/2020;13:00:00;-90;1769911504425;;-0;237
25/02/2020;14:00:00;-99;8407643312102;;-0;28
25/02/2020;15:00:00;-82;5140012445551;;-0;383
25/02/2020;16:00:00;-92;8786964393482;;-0;347
25/02/2020;17:00:00;-84;3654199877376;;-0;365
25/02/2020;19:00:00;-70;8005249343832;;-0;358
25/02/2020;20:00:00;-84;7769028871391;;-0;351
25/02/2020;21:00:00;-78;740157480315;;-0;353
25/02/2020;22:00:00;-69;288713910761;;-0;345
25/02/2020;23:00:00;-69;8818897637795;;-0;345
26/02/2020;00:00:00;-71;6535433070866;;-0;349
26/02/2020;01:00:00;-67;6339285714286;;-0;345
26/02/2020;02:00:00;-74;1361256544503;;-0;344
26/02/2020;03:00:00;-55;3926701570681;;-0;33
26/02/2020;04:00:00;-91;497005988024;;-0;338
26/02/2020;05:00:00;-68;2722513089005;;-0;374
26/02/2020;06:00:00;-60;1047120418848;;-0;368
26/02/2020;07:00:00;-36;1256544502618;;-0;355
26/02/2020;08:00:00;-33;717277486911;;-0;298
26/02/2020;09:00:00;-25;6544502617801;;-0;224
26/02/2020;10:00:00;-19;7712418300654;;-0;153
26/02/2020;11:00:00;-8;99390243902439;;-0;3
26/02/2020;12:00:00;-23;780487804878;;0;136
26/02/2020;13:00:00;-32;5457317073171;;0;22
26/02/2020;14:00:00;-59;4512195121951;;-0;1
26/02/2020;15:00:00;-53;125;;-0;28
26/02/2020;16:00:00;-48;2469512195122;;0;2
26/02/2020;17:00:00;-66;60975609756;;-0;6
26/02/2020;19:00:00;-62;5762195121951;;-0;16
26/02/2020;20:00:00;-79;5493934142114;;-0;3
26/02/2020;21:00:00;-90;2946273830156;;-0;28
26/02/2020;22:00:00;-99;825688073395;;-0;4
26/02/2020;23:00:00;-97;3705179282869;;-0;4
27/02/2020;00:00:00;-99;405646359584;;-0;48
27/02/2020;01:00:00;-89;5245170876672;;-0;37
27/02/2020;02:00:00;-77;845220030349;;0;3
27/02/2020;03:00:00;-65;9238625812442;;0;7
27/02/2020;04:00:00;-57;3721163490471;;-0;5
27/02/2020;05:00:00;-56;9903948772679;;0;1
27/02/2020;06:00:00;-74;2796157950907;;-0;17
27/02/2020;07:00:00;-65;6498673740053;;-0;94
27/02/2020;08:00:00;-96;4137931034483;;-0;178
27/02/2020;09:00:00;-93;9265536723164;;-0;229
27/02/2020;10:00:00;-72;964509394572;;-0;194
27/02/2020;11:00:00;-54;803996925442;;-0;217
27/02/2020;12:00:00;-44;7348193697156;;-0;127
27/02/2020;13:00:00;-33;5895465026902;;-0;92
27/02/2020;14:00:00;-62;9515757109915;;-0;101
27/02/2020;15:00:00;-79;930053804766;;-0;136
27/02/2020;16:00:00;-99;5177817962628;;-0;179
27/02/2020;17:00:00;-96;9667318982387;;-0;202
27/02/2020;19:00:00;-80;7962529274005;;-0;197
27/02/2020;20:00:00;-79;1916167664671;;-0;186
27/02/2020;21:00:00;-78;1920326864147;;-0;181
27/02/2020;22:00:00;-87;1235721703011;;-0;179
27/02/2020;23:00:00;-84;7009735744089;;-0;204
28/02/2020;00:00:00;-96;593416782568;;-0;225
28/02/2020;01:00:00;-95;6738768718802;;-0;244
28/02/2020;02:00:00;-85;92;;-0;263
28/02/2020;03:00:00;-78;2;;-0;226
28/02/2020;04:00:00;-84;9959116925593;;-0;217
28/02/2020;05:00:00;-83;9150943396226;;-0;22
28/02/2020;06:00:00;-65;8391261171797;;-0;189
28/02/2020;07:00:00;-48;4421364985163;;-0;13
28/02/2020;08:00:00;-33;5691823899371;;-0;79
28/02/2020;09:00:00;-76;1792452830189;;-0;174
28/02/2020;10:00:00;-82;93457943925;;-0;274
28/02/2020;11:00:00;-49;8442367601246;;-0;241
28/02/2020;12:00:00;-38;989898989899;;-0;99
28/02/2020;13:00:00;-21;5488215488216;;-0;24
28/02/2020;14:00:00;-59;3265993265993;;-0;3
28/02/2020;15:00:00;-46;5319865319865;;-0;7
28/02/2020;16:00:00;-6;26262626262626;;0;4
28/02/2020;17:00:00;-5;96432552954292;;0;27
01/03/2020;13:00:00;-5;96432552954292;;0;25
01/03/2020;19:00:00;-48;8294314381271;;0;28
01/03/2020;20:00:00;-50;3344481605351;;0;38
01/03/2020;21:00:00;-29;41248606466;;0;74
01/03/2020;22:00:00;-9;47603121516165;;0;92
01/03/2020;23:00:00;-13;4336677814939;;0;75
02/03/2020;00:00:00;-17;5799086757991;;0;66
02/03/2020;01:00:00;-16;6442953020134;;0;93
02/03/2020;02:00:00;-19;111420612813;;0;77
02/03/2020;03:00:00;-1;93704600484262;;0;78
02/03/2020;04:00:00;-16;305525460455;;0;98
02/03/2020;05:00:00;-29;8013245033113;;0;98
02/03/2020;06:00:00;-38;6865342163355;;0;146
02/03/2020;07:00:00;-65;3973509933775;;0;132
02/03/2020;08:00:00;-49;8896247240618;;0;33
02/03/2020;09:00:00;-46;4681440443213;;0;51
02/03/2020;10:00:00;-49;3545937737282;;0;171
02/03/2020;11:00:00;-38;3266932270916;;0;144
02/03/2020;12:00:00;-1;63487738419619;;0;216
02/03/2020;13:00:00;-2;61569416498994;;0;209
02/03/2020;14:00:00;-15;5600268276325;;0;184
02/03/2020;15:00:00;-33;4674714956405;;0;172
02/03/2020;16:00:00;-0;677966101694915;;0;202
02/03/2020;17:00:00;-12;1693121693122;;0;197
02/03/2020;19:00:00;-4;52140452140452;;0;186
02/03/2020;20:00:00;-1;75106483672504;;0;193
02/03/2020;21:00:00;-13;9138665404638;;0;198
02/03/2020;22:00:00;-13;647401651287;;0;187
02/03/2020;23:00:00;-12;2501281394157;;0;196
03/03/2020;00:00:00;-23;8356545961;;0;164
03/03/2020;01:00:00;-29;8607242339833;;0;139
03/03/2020;02:00:00;-24;188790560472;;0;164
03/03/2020;03:00:00;-21;1930926216641;;0;184
03/03/2020;04:00:00;-12;572720422005;;0;234
03/03/2020;05:00:00;-2;92353823088456;;0;25
03/03/2020;06:00:00;-2;96052631578947;;0;245
03/03/2020;07:00:00;-35;3197674418605;;0;165
03/03/2020;08:00:00;-48;7430167597765;;0;205
03/03/2020;09:00:00;-37;2905027932961;;0;95
03/03/2020;10:00:00;-77;949720670391;;0;4
03/03/2020;11:00:00;-27;5568181818182;;0;112
03/03/2020;12:00:00;-56;890756302521;;0;102
03/03/2020;13:00:00;-80;840336134454;;0;27
03/03/2020;14:00:00;-98;7425149700599;;-0;91
03/03/2020;15:00:00;-78;3316378433367;;-0;159
03/03/2020;16:00:00;-82;8077314343845;;-0;109
03/03/2020;17:00:00;-90;233977619532;;-0;106
